,actual,predicted
772,0.2913688524590164,0.4063289
773,0.2914262295081967,0.406347
774,0.29148360655737704,0.4063855
775,0.29154098360655734,0.40643764
776,0.2915983606557377,0.40648928
777,0.29165573770491804,0.40654138
778,0.29171311475409833,0.40659258
779,0.2917704918032787,0.40664467
780,0.291827868852459,0.40669632
781,0.29188524590163933,0.4067484
782,0.29194262295081963,0.40679917
783,0.292,0.40685126
784,0.29205737704918033,0.4069029
785,0.29211475409836063,0.4069541
786,0.292172131147541,0.4070062
787,0.2922295081967213,0.40705785
788,0.29228688524590163,0.40711042
789,0.2923442622950819,0.40716207
790,0.2924016393442623,0.40721372
791,0.29245901639344263,0.40726537
792,0.2925163934426229,0.407317
793,0.2925737704918033,0.40736866
794,0.29263114754098357,0.40742075
795,0.2926885245901639,0.4074724
796,0.2927459016393442,0.40752405
797,0.29280327868852457,0.4075757
798,0.2928606557377049,0.4076269
799,0.2929180327868852,0.407679
800,0.29297540983606557,0.40773064
801,0.29303278688524587,0.4077823
802,0.2930901639344262,0.40783393
803,0.2931475409836065,0.40788558
804,0.29320491803278687,0.40793723
805,0.2932622950819672,0.40798932
806,0.2933196721311475,0.40804097
807,0.29337704918032786,0.40809217
808,0.29343442622950816,0.40814474
809,0.2934918032786885,0.40819594
810,0.2935491803278688,0.40824804
811,0.29360655737704916,0.40829924
812,0.2936639344262295,0.40835133
813,0.2937213114754098,0.40840343
814,0.29377868852459016,0.40845552
815,0.29383606557377046,0.40850627
816,0.2938934426229508,0.40855792
817,0.29395081967213116,0.40861002
818,0.29400819672131145,0.40866122
819,0.2940655737704918,0.4087133
820,0.2941229508196721,0.40876496
821,0.29418032786885245,0.40881705
822,0.29423770491803275,0.4088687
823,0.2942950819672131,0.40892082
824,0.29435245901639345,0.40897202
825,0.29440983606557375,0.40902367
826,0.2944672131147541,0.40907577
827,0.2945245901639344,0.40912697
828,0.29458196721311475,0.4091795
829,0.29463934426229504,0.40923116
830,0.2946967213114754,0.40928236
831,0.29475409836065575,0.4093349
832,0.29481147540983604,0.40938565
833,0.2948688524590164,0.40943775
834,0.2949262295081967,0.40948984
835,0.29498360655737704,0.4095406
836,0.29504098360655734,0.4095927
837,0.2950983606557377,0.4096448
838,0.29515573770491804,0.40969598
839,0.29521311475409834,0.4097481
840,0.2952704918032787,0.40979975
841,0.295327868852459,0.4098514
842,0.29538524590163934,0.40990305
843,0.29544262295081963,0.4099547
844,0.2955,0.41000634
845,0.29555737704918034,0.41005844
846,0.29561475409836063,0.41011053
847,0.295672131147541,0.41016173
848,0.2957295081967213,0.41021383
849,0.29578688524590163,0.41026548
850,0.29584426229508193,0.41031668
851,0.2959016393442623,0.41036877
852,0.29595901639344263,0.41041997
853,0.2960163934426229,0.41047207
854,0.2960737704918033,0.4105237
855,0.2961311475409836,0.41057584
856,0.2961885245901639,0.41062748
857,0.2962459016393442,0.41067913
858,0.2963032786885246,0.41073033
859,0.2963606557377049,0.41078243
860,0.2964180327868852,0.41083452
861,0.2964754098360656,0.41088572
862,0.29653278688524587,0.41093737
863,0.2965901639344262,0.41098902
864,0.2966475409836065,0.41104156
865,0.29670491803278687,0.41109276
866,0.2967622950819672,0.4111444
867,0.2968196721311475,0.41119605
868,0.29687704918032787,0.41124815
869,0.29693442622950816,0.41130027
870,0.2969918032786885,0.41135144
871,0.2970491803278688,0.41140357
872,0.29710655737704916,0.41145477
873,0.2971639344262295,0.41150686
874,0.2972213114754098,0.4115585
875,0.29727868852459016,0.41161016
876,0.29733606557377046,0.4116618
877,0.2973934426229508,0.4117139
