,actual,predicted
311,0.26491803278688525,0.3468165
312,0.2649754098360656,0.34705555
313,0.2650327868852459,0.34729365
314,0.26509016393442625,0.34753093
315,0.26514754098360654,0.3477672
316,0.2652049180327869,0.34800264
317,0.26526229508196725,0.3482372
318,0.26531967213114754,0.3484708
319,0.2653770491803279,0.3487034
320,0.2654344262295082,0.34893522
321,0.26549180327868854,0.34916607
322,0.26554918032786884,0.34939596
323,0.2656065573770492,0.34962496
324,0.26566393442622954,0.3498531
325,0.26572131147540984,0.35008022
326,0.2657786885245902,0.35030642
327,0.2658360655737705,0.3505316
328,0.26589344262295084,0.35075602
329,0.2659508196721312,0.35097936
330,0.2660081967213115,0.35120186
331,0.26606557377049184,0.35142332
332,0.26612295081967213,0.35164398
333,0.2661803278688525,0.35186353
334,0.2662377049180328,0.3520822
335,0.26629508196721313,0.35229993
336,0.2663524590163935,0.3525167
337,0.2664098360655738,0.3527325
338,0.26646721311475413,0.35294732
339,0.2665245901639344,0.35316125
340,0.2665819672131148,0.3533742
341,0.2666393442622951,0.35358617
342,0.2666967213114754,0.35379726
343,0.2667540983606558,0.35400736
344,0.2668114754098361,0.35421646
345,0.2668688524590164,0.35442454
346,0.2669262295081967,0.35463175
347,0.2669836065573771,0.3548379
348,0.26704098360655737,0.35504317
349,0.2670983606557377,0.3552475
350,0.2671557377049181,0.35545075
351,0.26721311475409837,0.35565314
352,0.2672704918032787,0.35585445
353,0.267327868852459,0.35605484
354,0.26738524590163937,0.3562542
355,0.26744262295081966,0.35645267
356,0.2675,0.3566501
357,0.26755737704918037,0.35684654
358,0.26761475409836066,0.35699177
359,0.267672131147541,0.3570348
360,0.2677295081967213,0.35713124
361,0.26778688524590166,0.35724744
362,0.26784426229508196,0.35735083
363,0.2679016393442623,0.35738093
364,0.26795901639344266,0.35740122
365,0.26801639344262296,0.3575835
366,0.2680737704918033,0.3577913
367,0.2681311475409836,0.35811958
368,0.26818852459016396,0.3584469
369,0.26824590163934425,0.35877323
370,0.2683032786885246,0.35909873
371,0.26836065573770496,0.35942334
372,0.26841803278688525,0.35974696
373,0.2684754098360656,0.36006978
374,0.2685327868852459,0.36039177
375,0.26859016393442625,0.36071262
376,0.26864754098360655,0.36103272
377,0.2687049180327869,0.36135185
378,0.26876229508196725,0.3616702
379,0.26881967213114755,0.3619876
380,0.2688770491803279,0.362304
381,0.2689344262295082,0.3626196
382,0.26899180327868855,0.36293426
383,0.26904918032786884,0.36324814
384,0.2691065573770492,0.36356097
385,0.26916393442622955,0.36387312
386,0.26922131147540984,0.3641843
387,0.2692786885245902,0.36449456
388,0.2693360655737705,0.3648039
389,0.26939344262295084,0.36511245
390,0.2694508196721312,0.36542
391,0.2695081967213115,0.3657268
392,0.26956557377049184,0.36603266
393,0.26962295081967214,0.36633775
394,0.2696803278688525,0.3666418
395,0.2697377049180328,0.3669451
396,0.26979508196721314,0.36724743
397,0.2698524590163935,0.3675489
398,0.2699098360655738,0.36784962
399,0.26996721311475413,0.3681493
400,0.27002459016393443,0.3684482
401,0.2700819672131148,0.3687463
402,0.2701393442622951,0.36904353
403,0.27019672131147543,0.36933982
404,0.2702540983606558,0.36963528
405,0.2703114754098361,0.36992985
406,0.27036885245901643,0.3702238
407,0.2704262295081967,0.3705166
408,0.2704836065573771,0.3708087
409,0.2705409836065574,0.37109986
410,0.2705983606557377,0.3713903
411,0.2706557377049181,0.37167972
412,0.27071311475409837,0.37196854
413,0.2707704918032787,0.37225628
414,0.270827868852459,0.37254328
415,0.27088524590163937,0.37282947
416,0.27094262295081967,0.37311473
417,0.271,0.3733993
418,0.27105737704918037,0.37368295
419,0.27111475409836067,0.37396166
420,0.271172131147541,0.37420812
421,0.2712295081967213,0.37439343
422,0.27128688524590167,0.3745504
423,0.27134426229508196,0.3746812
424,0.2714016393442623,0.37476644
425,0.27145901639344266,0.37477037
426,0.27151639344262296,0.37470075
427,0.2715737704918033,0.37461105
428,0.2716311475409836,0.37448916
429,0.27168852459016396,0.3743671
430,0.27174590163934426,0.37424502
431,0.2718032786885246,0.37412295
432,0.27186065573770496,0.37400067
433,0.27191803278688526,0.37387845
434,0.2719754098360656,0.37375608
435,0.2720327868852459,0.3736337
436,0.27209016393442625,0.37351117
437,0.27214754098360655,0.37338862
438,0.2722049180327869,0.37326607
439,0.27226229508196725,0.37314335
440,0.27231967213114755,0.37302065
441,0.2723770491803279,0.3728979
442,0.2724344262295082,0.37277505
443,0.27249180327868855,0.3726521
444,0.27254918032786885,0.37252906
445,0.2726065573770492,0.3724061
446,0.27266393442622955,0.37228292
447,0.27272131147540984,0.3721597
448,0.2727786885245902,0.3720365
449,0.2728360655737705,0.37191308
