Room Temparature,Room Humidity (%),Outside Temp,Outside Humid (%),T.Offset,H.Offset,Set Temperature ,Volt,Amp,Energy,Target,Com_Target,Hum_Target,Volt_Target,Amp_Target
29.03833333,80.60833333,25.98,94,-3.058333333,13.39166667,19.27058824,223.2327176,2.347835294,95.80352941,95.89235294,29.06765799,80.23420074,223.2221118,2.309023529
29.06765799,80.23420074,25.98,94,-3.087657993,13.76579926,19.24705882,223.2221118,2.309023529,95.89235294,95.98117647,26.10755396,61.39928058,223.2115059,2.270211765
26.10755396,61.39928058,30.40014388,94,4.292589928,32.60071942,19.22352941,223.2115059,2.270211765,95.98117647,96.07,25.47624521,61.60153257,223.2009,2.2314
25.47624521,61.60153257,32.33731801,91.43295019,6.861072797,29.83141762,19.2,223.2009,2.2314,96.07,96.15882353,26.28231047,72.18772563,223.1902941,2.192588235
26.28231047,72.18772563,31.84823105,92.44765343,5.565920578,20.2599278,19.17647059,223.1902941,2.192588235,96.15882353,96.24764706,26.38314607,72.52808989,223.1796882,2.153776471
26.38314607,72.52808989,34.10696629,87.55805243,7.723820225,15.02996255,19.15294118,223.1796882,2.153776471,96.24764706,96.33647059,26.17804878,70.17073171,223.1690824,2.114964706
26.17804878,70.17073171,35.58,84,9.40195122,13.82926829,19.12941176,223.1690824,2.114964706,96.33647059,96.42529412,26.25952381,74.76785714,223.1584765,2.076152941
26.25952381,74.76785714,35.58,84,9.32047619,9.232142857,19.10588235,223.1584765,2.076152941,96.42529412,96.51411765,27.39100719,83.25179856,223.1478706,2.037341176
27.39100719,83.25179856,35.58,84,8.188992806,0.748201439,19.08235294,223.1478706,2.037341176,96.51411765,96.60294118,27.93103448,84.10344828,223.1372647,1.998529412
27.93103448,84.10344828,34.6922069,80,6.761172414,-4.103448276,19.05882353,223.1372647,1.998529412,96.60294118,96.69176471,28.2,83.2,223.1266588,1.959717647
28.2,83.2,34.47,79,6.27,-4.2,19.03529412,223.1266588,1.959717647,96.69176471,96.78058824,28.42166065,83,223.1160529,1.920905882
28.42166065,83,34.47,79,6.04833935,-4,19.01176471,223.1160529,1.920905882,96.78058824,96.86941176,28.57887324,82.72183099,223.1054471,1.882094118
28.57887324,82.72183099,32.20014085,78.16549296,3.621267606,-4.556338028,18.98823529,223.1054471,1.882094118,96.86941176,96.95823529,28.6,83,223.0948412,1.843282353
28.6,83,31.75,78,3.15,-5,18.96470588,223.0948412,1.843282353,96.95823529,97.04705882,28.63658363,82.89608541,223.0842353,1.804470588
28.63658363,82.89608541,31.79774733,77.91708185,,,18.94117647,223.0842353,1.804470588,97.04705882,97.13588235,28.67316726,82.79217082,223.0736294,1.765658824
28.67316726,82.79217082,31.84549466,77.8341637,,,18.91764706,223.0736294,1.765658824,97.13588235,97.22470588,28.70975089,82.68825623,223.0630235,1.726847059
28.70975089,82.68825623,31.89324199,77.75124555,,,18.89411765,223.0630235,1.726847059,97.22470588,97.31352941,28.74633452,82.58434164,223.0524176,1.688035294
28.74633452,82.58434164,31.94098932,77.6683274,,,18.87058824,223.0524176,1.688035294,97.31352941,97.40235294,28.78291815,82.48042705,223.0418118,1.649223529
28.78291815,82.48042705,31.98873665,77.58540925,,,18.84705882,223.0418118,1.649223529,97.40235294,97.49117647,28.81950178,82.37651246,223.0312059,1.610411765
28.81950178,82.37651246,32.03648399,77.5024911,,,18.82352941,223.0312059,1.610411765,97.49117647,97.58,28.85608541,82.27259786,223.0206,1.5716
28.85608541,82.27259786,32.08423132,77.41957295,,,18.8,223.0206,1.5716,97.58,97.66882353,28.89266904,82.16868327,223.0099941,1.532788235
28.89266904,82.16868327,32.13197865,77.3366548,,,18.77647059,223.0099941,1.532788235,97.66882353,97.75764706,28.92925267,82.06476868,222.9993882,1.493976471
28.92925267,82.06476868,32.17972598,77.25373665,,,18.75294118,222.9993882,1.493976471,97.75764706,97.84647059,28.9658363,81.96085409,222.9887824,1.455164706
28.9658363,81.96085409,32.22747331,77.17081851,3.261637011,-4.790035587,18.72941176,222.9887824,1.455164706,97.84647059,97.93529412,29.08924731,81.97491039,222.9781765,1.416352941
29.08924731,81.97491039,28.57498208,83,-0.514265233,1.025089606,18.70588235,222.9781765,1.416352941,97.93529412,98.02411765,29.18587361,81.94423792,222.9675706,1.377541176
29.18587361,81.94423792,31.96605948,77.62825279,2.780185874,-4.31598513,18.68235294,222.9675706,1.377541176,98.02411765,98.11294118,29.31963636,81.78181818,222.9569647,1.338729412
29.31963636,81.78181818,33.6572,70.84363636,4.337563636,-10.93818182,18.65882353,222.9569647,1.338729412,98.11294118,98.20176471,29.42692308,82,222.9463588,1.299917647
29.42692308,82,34.65946154,65.47692308,5.232538462,-16.52307692,18.63529412,222.9463588,1.299917647,98.20176471,98.29058824,29.42916667,75.30681818,222.9357529,1.261105882
29.42916667,75.30681818,35.31,62,5.880833333,-13.30681818,18.61176471,222.9357529,1.261105882,98.29058824,98.37941176,29.47420635,75.61507937,222.9251471,1.222294118
29.47420635,75.61507937,36.24261905,58.6984127,6.768412698,-16.91666667,18.58823529,222.9251471,1.222294118,98.37941176,98.46823529,29.12412451,77.98832685,222.9145412,1.183482353
29.12412451,77.98832685,36.43980545,58,7.315680934,-19.98832685,18.56470588,222.9145412,1.183482353,98.46823529,98.55705882,28.88172043,67.04301075,222.9039353,1.144670588
28.88172043,67.04301075,36.43982079,58,7.558100358,-9.043010753,18.54117647,222.9039353,1.144670588,98.55705882,98.64588235,26.8362963,47.45555556,222.8933294,1.105858824
26.8362963,47.45555556,36.40785185,58.57777778,9.571555556,11.12222222,18.51764706,222.8933294,1.105858824,98.64588235,98.73470588,26.26285714,55.07142857,222.8827235,1.067047059
26.26285714,55.07142857,34.83042857,58,8.567571429,2.928571429,18.49411765,222.8827235,1.067047059,98.73470588,98.82352941,25.87445255,59.83211679,222.8721176,1.028235294
25.87445255,59.83211679,34.32,58,8.445547445,-1.832116788,18.47058824,222.8721176,1.028235294,98.82352941,98.91235294,27.35884615,73.70769231,222.8615118,0.989423529
27.35884615,73.70769231,33.96246154,59.27692308,6.603615385,-14.43076923,18.44705882,222.8615118,0.989423529,98.91235294,99.00117647,27.97529412,76.66666667,222.8509059,0.950611765
27.97529412,76.66666667,33.2,62,5.224705882,-14.66666667,18.42352941,222.8509059,0.950611765,99.00117647,99.09,28,77,222.8403,0.9118
28,77,33.2,62,5.2,-15,18.4,222.8403,0.9118,99.09,99.17882353,28.12139286,77.5175,222.8296941,0.872988235
28.12139286,77.5175,33.19395357,62.78285714,,,18.37647059,222.8296941,0.872988235,99.17882353,99.26764706,28.24278571,78.035,222.8190882,0.834176471
28.24278571,78.035,33.18790714,63.56571429,,,18.35294118,222.8190882,0.834176471,99.26764706,99.35647059,28.36417857,78.5525,222.8084824,0.795364706
28.36417857,78.5525,33.18186071,64.34857143,,,18.32941176,222.8084824,0.795364706,99.35647059,99.44529412,28.48557143,79.07,222.7978765,0.756552941
28.48557143,79.07,33.17581429,65.13142857,,,18.30588235,222.7978765,0.756552941,99.44529412,99.53411765,28.60696429,79.5875,222.7872706,0.717741176
28.60696429,79.5875,33.16976786,65.91428571,,,18.28235294,222.7872706,0.717741176,99.53411765,99.62294118,28.72835714,80.105,222.7766647,0.678929412
28.72835714,80.105,33.16372143,66.69714286,,,18.25882353,222.7766647,0.678929412,99.62294118,99.71176471,28.84975,80.6225,222.7660588,0.640117647
28.84975,80.6225,33.157675,67.48,,,18.23529412,222.7660588,0.640117647,99.71176471,99.80058824,28.97114286,81.14,222.7554529,0.601305882
28.97114286,81.14,33.15162857,68.26285714,,,18.21176471,222.7554529,0.601305882,99.80058824,99.88941176,29.09253571,81.6575,222.7448471,0.562494118
29.09253571,81.6575,33.14558214,69.04571429,,,18.18823529,222.7448471,0.562494118,99.88941176,99.97823529,29.21392857,82.175,222.7342412,0.523682353
29.21392857,82.175,33.13953571,69.82857143,3.925607143,-12.34642857,18.16470588,222.7342412,0.523682353,99.97823529,100.0670588,29.31567164,82.03358209,222.7236353,0.484870588
29.31567164,82.03358209,35.42358209,68.76119403,6.107910448,-13.27238806,18.14117647,222.7236353,0.484870588,100.0670588,100.1558824,29.33467153,82.26277372,222.7130294,0.446058824
29.33467153,82.26277372,36.39,66,7.055328467,-16.26277372,18.11764706,222.7130294,0.446058824,100.1558824,100.2447059,29.31641221,80.72137405,222.7024235,0.407247059
29.31641221,80.72137405,38.1878626,66,8.871450382,-14.72137405,18.09411765,222.7024235,0.407247059,100.2447059,100.3335294,29.24761905,80.18650794,222.6918176,0.368435294
29.24761905,80.18650794,38.47261905,67.38095238,9.225,-12.80555556,18.07058824,222.6918176,0.368435294,100.3335294,100.4223529,29.39433198,79.30769231,222.6812118,0.329623529
29.39433198,79.30769231,37.74684211,70,8.352510121,-9.307692308,18.04705882,222.6812118,0.329623529,100.4223529,100.5111765,29.32851711,75.74144487,222.6706059,0.290811765
29.32851711,75.74144487,38.96961977,68.61596958,9.641102662,-7.125475285,18.02352941,222.6706059,0.290811765,100.5111765,100.6,27.84550898,59.49101796,222.66,0.252
27.84550898,59.49101796,38.95,66,11.10449102,6.508982036,18,222.66,0.252,100.6,100.6,27.84550898,59.49101796,222.66,0.252
